text,labels
"hey, that's supposed to be a riddle! don't give it away      anyhow, you want some fun stuff, there's all kinds of stuff. you could make a tesla coil or vand de graff machine. Those are fun",0
"Duckweed. Use duckweed. It produces a shitload of protein . I did something about the effects of different fertilizers (including guppy poop...ever try to figure out the nitrogen composition of guppy shit?). It would be interesting to see how different growing conditions influence protein production, or find the optimum condition for protein production in a natural setting and try to increase it. pH, temperature, light access, etc.",0
BANANAS ARE BEST!!!,0
"bananas are your fave fruit for what? i apologize for the crude statement, but you were asking for it! =)",0
"you ruined my fun:( just because miss pineapple ^^ made a comment about oral sex doesnt mean I was going along, I like bananas dammit-TO EAT!",0
aisa sunday!,0
"Beans Beans, the musical fruit.... the more you eat the more you.... umm yeah...",0
apples are by far the best fruit ever in the history of the universe and beyond!,0
"if u eat a citrus/sour fruit, it makes ur tongue rougher by making the taste buds bumpier. so next time eat a lemon and then eat some pussy. The girls will love it.",0
right now bananas.,0
"for me, it's a toss up between grapes or strawberries.",0
strawberries are too expensive...,0
"yeah, i know. i wanted to buy some this week and they were such a rip off! so i bought grapes.",0
cheapo,0
"yup, i'm a college student.",0
I'm craving right now for Mangoes! I love it! Yum!,0
"sweet yellow fresh ripe mangoes all the way!!!    *but if not ripe, green mangoes with fermented shrimp paste! yummmeh!!!",0
"wiggle, i have a basket of freshly picked yellow sweet mangoes at home waiting for me...ma inggit ka! ;oP",0
yeah...riiiiiggght! ;op    i have them mango trees growing at the back of my house. so double ;op fer yah! LOL.    p.s.  we should stop this...really. LOL,0
"Well your house is in the back of mine so not only do I own your tree but also YOU AND YOUR UGLY SUNGLASSES. LOL. ;)    ***so ur trying to tell me that your house is actually in the middle of this sugarcane plantation? cuz seriously, right across our house is a sugarcane field. ;op    p.s.  the sunglass that i was using there isn't mine! so, HA!  ;op    (but i know ur still 'inggit' cuz i own mango trees!) LOL",0
that Elton John is quite the character.    Oh...! You meant FOOD fruit...,0
ICE CREAM!!!!!  not a fruit.... grapes...or sammiches,0
cherry usualy.....sometimes lychees,0
sineguelas,0
durian,0
Guyabano,0
"I hate Durian, smells like hell!!!I really love Banana and Guyabano",0
MANGOS!!!!,0
"peaches, strawberries, mangoes!!",0
green seedless grapes,0
"pineapple, but i also love oranges, oh, and strawberries, but pineapple is my fav",0
"Mango..it's great ""sex food"" :)",0
gotta be banana...need to get my potassium,0
ripe mangoes and strawberries...,0
mangosetene,0
"I have lots, pineapples, mango, apple, lanzones.",0
i love sooooooo much fruit. most.  right now avocado wins.,0
"    Wow good freakin comment...  I'm in love with apples and if I could marry one I would, and his name would be Mr. Honeycrisp Variety of Washington State, Jr.  ",0
Any kind of berries.,0
tie between strawberries and grapefruit.. ahh grapefruit is so delicious.,0
deff. pineapple  *yummy*,0
"Hands down, watermelon.",0
"Strawberries, but only the kind we grow around here. Store bought strawberries are just god awful. Pineapple, apples, grapes, and mangos are all great as well.",0
"Watermelon, kiwi, and plums.",0
    As well as soursop and sweetsop for me.,0
grapefruit or grapes..:),0
"seedless grapes, preferably green...    dont get me wrong, theyre all great...    im not grape racist...",0
I am thinking about transferring to NCF.  Anyone go there?,0
I live in florida and I have never even heard of it. That most likely is a bad sign.,0
Probably not. It has the best reviews from Princeton Review. It's an all honors college with only about 700 kids.,0
"i don't go there but i live in sarasota and it is practically down the street, a lot of kids from my school went there. it is a very good school and very very liberal. and the grading system is completly different. good choice if you ask me.",0
"    Hey, thank you so much. I don't live down there or no anyone, but it just looked pretty hip.",0
yeah that is deffinetly what is known for around here. i actually had a science teacher that had graduated from there ( he was like 26 or 27) and he loved it. good luck!,0
It seems like I get the same sort of response from people who went there saying they loved it and it was completely different than any other school.  I'll have to look into this other grading scale system tomorrow when I talk to them.,0
Hip is good.. very good.  Sounds like a good place.,0
"Go until jurong point, crazy.. Available only in bugis n great world la e buffet... Cine there got amore wat...",0
Ok lar... Joking wif u oni...,0
U dun say so early hor... U c already then say...,0
"Nah I don't think he goes to usf, he lives around here though",0
Even my brother is not like to speak with me. They treat me like aids patent.,0
As per your request 'Melle Melle (Oru Minnaminunginte Nurungu Vettam)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune,0
"I'm gonna be home soon and i don't want to talk about this stuff anymore tonight, k? I've cried enough today.",0
I've been searching for the right words to thank you for this breather. I promise i wont take your help for granted and will fulfil my promise. You have been wonderful and a blessing at all times.,0
I HAVE A DATE ON SUNDAY WITH WILL!!,0
Oh k...i'm watching here:),0
Eh u remember how 2 spell his name... Yes i did. He v naughty make until i v wet.,0
Fine if thatåÕs the way u feel. ThatåÕs the way its gota b,0
Is that seriously how you spell his name?,0
IÛ÷m going to try for 2 months ha ha only joking,0
So Ì_ pay first lar... Then when is da stock comin...,0
Aft i finish my lunch then i go str down lor. Ard 3 smth lor. U finish ur lunch already?,0
Ffffffffff. Alright no way I can meet up with you sooner?,0
Just forced myself to eat a slice. I'm really not hungry tho. This sucks. Mark is getting worried. He knows I'm sick when I turn down pizza. Lol,0
Lol your always so convincing.,0
Did you catch the bus ? Are you frying an egg ? Did you make a tea? Are you eating your mom's left over dinner ? Do you feel my Love ?,0
"I'm back &amp; we're packing the car now, I'll let you know if there's room",0
Ahhh. Work. I vaguely remember that! What does it feel like? Lol,0
"Wait that's still not all that clear, were you not sure about me being sarcastic or that that's why x doesn't want to live with us",0
Yeah he got in at 2 and was v apologetic. n had fallen out and she was actin like spoilt child and he got caught up in that. Till 2! But we won't go there! Not doing too badly cheers. You? ,0
K tell me anything about you.,0
For fear of fainting with the of all that housework you just did? Quick have a cuppa,0
Yup... Ok i go home look at the timings then i msg Ì_ again... Xuhui going to learn on 2nd may too but her lesson is at 8am,0
"Oops, I'll let you know when my roommate's done",0
I see the letter B on my car,0
Anything lor... U decide...,0
Hello! How's you and how did saturday go? I was just texting to see if you'd decided to do anything tomo. Not that i'm trying to invite myself or anything!,0
Pls go ahead with watts. I just wanted to be sure. Do have a great weekend. Abiola,0
"Did I forget to tell you ? I want you , I need you, I crave you ... But most of all ... I love you my sweet Arabian steed ... Mmmmmm ... Yummy",0
WHO ARE YOU SEEING?,0
Great! I hope you like your man well endowed. I am  &lt;#&gt;  inches...,0
No calls..messages..missed calls,0
Didn't you get hep b immunisation in nigeria.,0
"Fair enough, anything going on?",0
"Yeah hopefully, if tyler can't do it I could maybe ask around a bit",0
U don't know how stubborn I am. I didn't even want to go to the hospital. I kept telling Mark I'm not a weak sucker. Hospitals are for weak suckers.,0
What you thinked about me. First time you saw me in class.,0
"A gram usually runs like  &lt;#&gt; , a half eighth is smarter though and gets you almost a whole second gram for  &lt;#&gt;",0
K fyi x has a ride early tomorrow morning but he's crashing at our place tonight,0
"Wow. I never realized that you were so embarassed by your accomodations. I thought you liked it, since i was doing the best i could and you always seemed so happy about \the cave\"". I'm sorry I didn't and don't have more to give. I'm sorry i offered. I'm sorry your room was so embarassing.""",0
Do you know what Mallika Sherawat did yesterday? Find out now @  &lt;URL&gt;,0
"Sorry, I'll call later in meeting.",0
Tell where you reached,0
Yes..gauti and sehwag out of odi series.,0
Your gonna have to pick up a $1 burger for yourself on your way home. I can't even move. Pain is killing me.,0
Ha ha ha good joke. Girls are situation seekers.,0
Its a part of checking IQ,0
"Sorry my roommates took forever, it ok if I come by now?",0
Ok lar i double check wif da hair dresser already he said wun cut v short. He said will cut until i look nice.,0
"Today is \song dedicated day..\"" Which song will u dedicate for me? Send this to all ur valuable frnds but first rply me...""",0
I plane to give on this month end.,0
Wah lucky man... Then can save money... Hee...,0
Finished class where are you.,0
HI BABE IM AT HOME NOW WANNA DO SOMETHING? XX,0
K..k:)where are you?how did you performed?,0
U can call me now...,0
I am waiting machan. Call me once you free.,0
Thats cool. i am a gentleman and will treat you with dignity and respect.,0
I like you peoples very much:) but am very shy pa.,0
Does not operate after  &lt;#&gt;  or what,0
Its not the same here. Still looking for a job. How much do Ta's earn there.,0
"Sorry, I'll call later",0
K. Did you call me just now ah? ,0
Ok i am on the way to home hi hi,0
You will be in the place of that man,0
Yup next stop.,0
"I call you later, don't have network. If urgnt, sms me.",0
For real when u getting on yo? I only need 2 more tickets and one more jacket and I'm done. I already used all my multis.,0
Yes I started to send requests to make it but pain came back so I'm back in bed. Double coins at the factory too. I gotta cash in all my nitros.,0
I'm really not up to it still tonight babe,0
"Ela kano.,il download, come wen ur free..",0
Yeah do! DonÛ÷t stand to close tho- youÛ÷ll catch something!,0
Sorry to be a pain. Is it ok if we meet another night? I spent late afternoon in casualty and that means i haven't done any of y stuff42moro and that includes all my time sheets and that. Sorry. ,0
Smile in Pleasure Smile in Pain Smile when trouble pours like Rain Smile when sum1 Hurts U Smile becoz SOMEONE still Loves to see u Smiling!!,0
Havent planning to buy later. I check already lido only got 530 show in e afternoon. U finish work already?,0
Watching telugu movie..wat abt u?,0
i see. When we finish we have loads of loans to pay,0
"Hi. Wk been ok - on hols now! Yes on for a bit of a run. Forgot that i have hairdressers appointment at four so need to get home n shower beforehand. Does that cause prob for u?\""ham""",0
Please don't text me anymore. I have nothing else to say.,0
Okay name ur price as long as its legal! Wen can I pick them up? Y u ave x ams xx,0
I'm still looking for a car to buy. And have not gone 4the driving test yet.,0
"wow. You're right! I didn't mean to do that. I guess once i gave up on boston men and changed my search location to nyc, something changed. Cuz on my signin page it still says boston.",0
Umma my life and vava umma love you lot dear,0
Thanks a lot for your wishes on my birthday. Thanks you for making my birthday truly memorable.,0
"Aight, I'll hit you up when I get some cash",0
How would my ip address test that considering my computer isn't a minecraft server,0
I know! Grumpy old people. My mom was like you better not be lying. Then again I am always the one to play jokes...,0
Dont worry. I guess he's busy.,0
What is the plural of the noun research?,0
Going for dinner.msg you after.,0
I'm ok wif it cos i like 2 try new things. But i scared u dun like mah. Cos u said not too loud.,0
"Wa, ur openin sentence very formal... Anyway, i'm fine too, juz tt i'm eatin too much n puttin on weight...Haha... So anythin special happened?",0
"As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there.",0
Goodo! Yes we must speak friday - egg-potato ratio for tortilla needed! ,0
Hmm...my uncle just informed me that he's paying the school directly. So pls buy food.,0
here is my new address -apples&pairs&all that malarky,0
I am going to sao mu today. Will be done only at 12 ,0
ÌÏ predict wat time Ì_'ll finish buying?,0
"Good stuff, will do.",0
"Just so that you know,yetunde hasn't sent money yet. I just sent her a text not to bother sending. So its over, you dont have to involve yourself in anything. I shouldn't have imposed anything on you in the first place so for that, i apologise.",0
Are you there in room.,0
HEY GIRL. HOW R U? HOPE U R WELL ME AN DEL R BAK! AGAIN LONG TIME NO C! GIVE ME A CALL SUM TIME FROM LUCYxx,0
K..k:)how much does it cost?,0
I'm home.,0
"Dear, will call Tmorrow.pls accomodate.",0
First answer my question.,0
I only haf msn. It's yijue@hotmail.com,0
He is there. You call and meet him,0
No no. I will check all rooms befor activities,0
Got c... I lazy to type... I forgot Ì_ in lect... I saw a pouch but like not v nice...,0
"K, text me when you're on the way",0
"Sir, Waiting for your mail.",0
"A swt thought: \Nver get tired of doing little things 4 lovable persons..\"" Coz..somtimes those little things occupy d biggest part in their Hearts.. Gud ni8""",0
I know you are. Can you pls open the back?,0
Yes see ya not on the dot,0
Whats the staff name who is taking class for us?,0
Ummma.will call after check in.our life will begin from qatar so pls pray very hard.,0
K..i deleted my contact that why?,0
Sindu got job in birla soft ..,0
The wine is flowing and i'm i have nevering..,0
Yup i thk cine is better cos no need 2 go down 2 plaza mah.,0
Ok... Ur typical reply...,0
"You are everywhere dirt, on the floor, the windows, even on my shirt. And sometimes when i open my mouth, you are all that comes flowing out. I dream of my world without you, then half my chores are out too. A time of joy for me, lots of tv shows i.ll see. But i guess like all things you just must exist, like rain, hail and mist, and when my time here is done, you and i become one.",0
Aaooooright are you at work?,0
I'm leaving my house now...,0
"Hello, my love. What are you doing? Did you get to that interview today? Are you you happy? Are you being a good boy? Do you think of me?Are you missing me ?",0
Keep yourself safe for me because I need you and I miss you already and I envy everyone that see's you in real life,0
New car and house for my parents.:)i have only new job in hand:),0
I'm so in love with you. I'm excited each day i spend with you. You make me so happy.,0
I place all ur points on e cultures module already.,0
"Hi frnd, which is best way to avoid missunderstding wit our beloved one's?",0
Great escape. I fancy the bridge but needs her lager. See you tomo ,0
Yes :)it completely in out of form:)clark also utter waste.,0
"Sir, I need AXIS BANK account no and bank address.",0
"Hmmm.. Thk sure got time to hop ard... Ya, can go 4 free abt... Muz call u to discuss liao... ",0
What time you coming down later? ,0
"Bloody hell, cant believe you forgot my surname Mr . Ill give u a clue, its spanish and begins with m... ",0
"Well, i'm gonna finish my bath now. Have a good...fine night.",0
Let me know when you've got the money so carlos can make the call,0
U still going to the mall?,0
"Turns out my friends are staying for the whole show and won't be back til ~ &lt;#&gt; , so feel free to go ahead and smoke that $ &lt;#&gt;  worth",0
Text her. If she doesnt reply let me know so i can have her log in,0
Hi! You just spoke to MANEESHA V. We'd like to know if you were satisfied with the experience. Reply Toll Free with Yes or No.,0
You lifted my hopes with the offer of money. I am in need. Especially when the end of the month approaches and it hurts my studying. Anyways have a gr8 weekend,0
Lol no. U can trust me.,0
ok. I am a gentleman and will treat you with dignity and respect.,0
"He will, you guys close?",0
Going on nothing great.bye,0
Hello handsome ! Are you finding that job ? Not being lazy ? Working towards getting back that net for mummy ? Where's my boytoy now ? Does he miss me ?,0
"Haha awesome, be there in a minute",0
Have you got Xmas radio times. If not i will get it now,0
I jus reached home. I go bathe first. But my sis using net tell u when she finishes k...,0
I'm sorry. I've joined the league of people that dont keep in touch. You mean a great deal to me. You have been a friend at all times even at great personal cost. Do have a great week.|,0
Hi :)finally i completed the course:),0
It will stop on itself. I however suggest she stays with someone that will be able to give ors for every stool.,0
How are you doing? Hope you've settled in for the new school year. Just wishin you a gr8 day,0
Gud mrng dear hav a nice day,0
Did u got that persons story,0
is your hamster dead? Hey so tmr i meet you at 1pm orchard mrt? ,0
Hi its Kate how is your evening? I hope i can see you tomorrow for a bit but i have to bloody babyjontet! Txt back if u can. :) xxx,0
"Found it, ENC  &lt;#&gt; , where you at?",0
I sent you  &lt;#&gt;  bucks,0
Hello darlin ive finished college now so txt me when u finish if u can love Kate xxx,0
Your account has been refilled successfully by INR  &lt;DECIMAL&gt; . Your KeralaCircle prepaid account balance is Rs  &lt;DECIMAL&gt; . Your Transaction ID is KR &lt;#&gt; .,0
Goodmorning sleeping ga.,0
U call me alter at 11 ok.,0
ÌÏ say until like dat i dun buy ericsson oso cannot oredi lar...,0
"Aight yo, dats straight dogg",0
You please give us connection today itself before  &lt;DECIMAL&gt;  or refund the bill,0
Both :) i shoot big loads so get ready!,0
"What's up bruv, hope you had a great break. Do have a rewarding semester.",0
Home so we can always chat,0
K:)k:)good:)study well.,0
Yup... How Ì_ noe leh...,0
Sounds great! Are you home now?,0
Finally the match heading towards draw as your prediction.,0
Tired. I haven't slept well the past few nights.,0
Easy ah?sen got selected means its good..,0
I have to take exam with march 3,0
Yeah you should. I think you can use your gt atm now to register. Not sure but if there's anyway i can help let me know. But when you do be sure you are ready.,0
Ok no prob. Take ur time.,0
There is os called ubandu which will run without installing in hard disk...you can use that os to copy the important files in system and give it to repair shop..,0
U say leh... Of course nothing happen lar. Not say v romantic jus a bit only lor. I thk e nite scenery not so nice leh.,0
Would really appreciate if you call me. Just need someone to talk to.,0
Hey company elama po mudyadhu.,0
"Life is more strict than teacher... Bcoz Teacher teaches lesson &amp; then conducts exam, But Life first conducts Exam &amp; then teaches Lessons. Happy morning. . .",0
Dear good morning now only i am up,0
Get down in gandhipuram and walk to cross cut road. Right side &lt;#&gt; street road and turn at first right.,0
Dear we are going to our rubber place,0
"Sorry battery died, yeah I'm here",0
Yes:)here tv is always available in work place..,0
I have printed it oh. So  &lt;#&gt;  come upstairs,0
Or ill be a little closer like at the bus stop on the same street,0
Where are you?when wil you reach here?,0
"New Theory: Argument wins d SITUATION, but loses the PERSON. So dont argue with ur friends just.. . . . kick them &amp; say, I'm always correct.!",0
Tomarrow final hearing on my laptop case so i cant.,0
PLEASSSSSSSEEEEEE TEL ME V AVENT DONE SPORTSx,0
"Okay. No no, just shining on. That was meant to be signing, but that sounds better.",0
"Although i told u dat i'm into baig face watches now but i really like e watch u gave cos it's fr u. Thanx 4 everything dat u've done today, i'm touched...",0
U don't remember that old commercial?,0
Too late. I said i have the website. I didn't i have or dont have the slippers,0
I asked you to call him now ok,0
Kallis wont bat in 2nd innings.,0
It didnt work again oh. Ok goodnight then. I.ll fix and have it ready by the time you wake up. You are very dearly missed have a good night sleep.,0
Ranjith cal drpd Deeraj and deepak 5min hold,0
"Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... Have nice day da.",0
What you doing?how are you?,0
"Ups which is 3days also, and the shipping company that takes 2wks. The other way is usps which takes a week but when it gets to lag you may have to bribe nipost to get your stuff.",0
"I'm back, lemme know when you're ready",0
Don't necessarily expect it to be done before you get back though because I'm just now headin out,0
Mmm so yummy babe ... Nice jolt to the suzy,0
Where are you lover ? I need you ...,0
IÛ÷m parked next to a MINI!!!! When are you coming in today do you think?,0
Yup,0
Anyway i'm going shopping on my own now. Cos my sis not done yet. Dun disturb u liao.,0
MY NO. IN LUTON 0125698789 RING ME IF UR AROUND! H*,0
Why you Dint come with us.,0
Same. Wana plan a trip sometme then,0
"Not sure yet, still trying to get a hold of him",0
The evo. I just had to download flash. Jealous?,0
"Come to mu, we're sorting out our narcotics situation",0
"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay.",0
"Usf I guess, might as well take 1 car",0
No objection. My bf not coming.,0
Thanx...,0
Tell rob to mack his gf in the theater,0
"Awesome, I'll see you in a bit",0
Just sent it. So what type of food do you like?,0
All done? All handed in? Celebrations in full swing yet?,0
You got called a tool?,0
\Wen u miss someone,0
Ok. I asked for money how far,0
Okie...,0
"Yeah I think my usual guy's still passed out from last night, if you get ahold of anybody let me know and I'll throw down",0
"K, I might come by tonight then if my class lets out early",0
Ok..,0
hi baby im cruisin with my girl friend what r u up 2? give me a call in and hour at home if thats alright or fone me on this fone now love jenny xxx,0
"My life Means a lot to me, Not because I love my life, But because I love the people in my life, The world calls them friends, I call them my World:-).. Ge:-)..",0
"Dear,shall mail tonite.busy in the street,shall update you tonite.things are looking ok.varunnathu edukkukayee raksha ollu.but a good one in real sense.",0
Hey you told your name to gautham ah?,0
Haf u found him? I feel so stupid da v cam was working.,0
Oops. 4 got that bit.,0
Are you this much buzy,0
I accidentally deleted the message. Resend please.,0
Unless it's a situation where YOU GO GURL would be more appropriate,0
Hurt me... Tease me... Make me cry... But in the end of my life when i die plz keep one rose on my grave and say STUPID I MISS U.. HAVE A NICE DAY BSLVYL,0
I cant pick the phone right now. Pls send a message,0
Need a coffee run tomo?Can't believe it's that time of week already,0
"Awesome, I remember the last time we got somebody high for the first time with diesel :V",0
"Shit that is really shocking and scary, cant imagine for a second. Def up for night out. Do u think there is somewhere i could crash for night, save on taxi?",0
Oh and by the way you do have more food in your fridge! Want to go out for a meal tonight? ,0
He is a womdarfull actor,0
Yup... From what i remb... I think should be can book... ,0
Jos ask if u wana meet up?,0
Lol yes. Our friendship is hanging on a thread cause u won't buy stuff.,0
Where are the garage keys? They aren't on the bookshelf,0
Today is ACCEPT DAY..U Accept me as? Brother Sister Lover Dear1 Best1 Clos1 Lvblefrnd Jstfrnd Cutefrnd Lifpartnr Belovd Swtheart Bstfrnd No rply means enemy,0
He says he'll give me a call when his friend's got the money but that he's definitely buying before the end of the week,0
"Hi the way I was with u 2day, is the normal way&this is the real me. UR unique&I hope I know u 4 the rest of mylife. Hope u find wot was lost.",0
You made my day. Do have a great day too.,0
K.k:)advance happy pongal.,0
"Hmmm... Guess we can go 4 kb n power yoga... Haha, dunno we can tahan power yoga anot... Thk got lo oso, forgot liao...",0
"Not really dude, have no friends i'm afraid :(",0
"Coffee cake, i guess...",0
"Merry Christmas to you too babe, i love ya *kisses*",0
Hey... Why dont we just go watch x men and have lunch... Haha ,0
cud u tell ppl im gona b a bit l8 cos 2 buses hav gon past cos they were full & im still waitin 4 1. Pete x,0
That would be great. We'll be at the Guild. Could meet on Bristol road or somewhere - will get in touch over weekend. Our plans take flight! Have a good week,0
No problem. How are you doing?,0
Hi da:)how is the todays class?,0
"I'd say that's a good sign but, well, you know my track record at reading women",0
"Cool, text me when you're parked",0
I'm reading the text i just sent you. Its meant to be a joke. So read it in that light,0
K.k:)apo k.good movie.,0
Maybe i could get book out tomo then return it immediately ..? Or something.,0
Any chance you might have had with me evaporated as soon as you violated my privacy by stealing my phone number from your employer's paperwork. Not cool at all. Please do not contact me again or I will report you to your supervisor.,0
"Ta-Daaaaa! I am home babe, are you still up ?",0
Cool. So how come you havent been wined and dined before?,0
Just sleeping..and surfing,0
U calling me right? Call my hand phone...,0
Ok that's great thanx a lot.,0
I take it the post has come then! You must have 1000s of texts now! Happy reading. My one from wiv hello caroline at the end is my favourite. Bless him,0
Where u been hiding stranger?,0
Am not interested to do like that.,0
My sister cleared two round in birla soft yesterday.,0
Gudnite....tc...practice going on,0
Dis is yijue. I jus saw ur mail. In case huiming havent sent u my num. Dis is my num.,0
One small prestige problem now.,0
Just checking in on you. Really do miss seeing Jeremiah. Do have a great month,0
"Nah can't help you there, I've never had an iphone",0
If you're not in my car in an hour and a half I'm going apeshit,0
"TODAY is Sorry day.! If ever i was angry with you, if ever i misbehaved or hurt you? plz plz JUST SLAP URSELF Bcoz, Its ur fault, I'm basically GOOD",0
Yo you guys ever figure out how much we need for alcohol? Jay and I are trying to figure out how much we can safely spend on weed,0
&lt;#&gt; ISH MINUTES WAS 5 MINUTES AGO. WTF.,0
"Thank You for calling.Forgot to say Happy Onam to you Sirji.I am fine here and remembered you when i met an insurance person.Meet You in Qatar Insha Allah.Rakhesh, ex Tata AIG who joined TISSCO,Tayseer.",0
"I'm an actor. When i work, i work in the evening and sleep late. Since i'm unemployed at the moment, i ALWAYS sleep late. When you're unemployed, every day is saturday.",0
"Hello! Just got here, st andrews-boy its a long way! Its cold. I will keep you posted",0
Ha ha cool cool chikku chikku:-):-DB-),0
Oh ok no prob..,0
Check audrey's status right now,0
Busy here. Trying to finish for new year. I am looking forward to finally meeting you...,0
"Good afternoon sunshine! How dawns that day ? Are we refreshed and happy to be alive? Do we breathe in the air and smile ? I think of you, my love ... As always",0
Well i know Z will take care of me. So no worries.,0
Wat uniform? In where get?,0
"Cool, text me when you're ready",0
"Hello my boytoy ... Geeee I miss you already and I just woke up. I wish you were here in bed with me, cuddling me. I love you ...",0
I will spoil you in bed as well :),0
I'm going for bath will msg you next  &lt;#&gt;  min..,0
I cant keep talking to people if am not sure i can pay them if they agree to price. So pls tell me what you want to really buy and how much you are willing to pay,0
Can you say what happen,0
You could have seen me..i did't recognise you Face.:),0
Well there's not a lot of things happening in Lindsay on New years *sighs* Some bars in Ptbo and the blue heron has something going,0
Keep my payasam there if rinu brings,0
I taught that Ranjith sir called me. So only i sms like that. Becaus hes verifying about project. Prabu told today so only pa dont mistake me..,0
"I guess that's why you re worried. You must know that there's a way the body repairs itself. And i'm quite sure you shouldn't worry. We'll take it slow. First the tests, they will guide when your ovulation is then just relax. Nothing you've said is a reason to worry but i.ll keep on followin you up.",0
"Yeah sure, give me a couple minutes to track down my wallet",0
Hey leave it. not a big deal:-) take care.,0
Hey i will be late ah... Meet you at 945+,0
It took Mr owl 3 licks,0
Customer place i will call you.,0
Mm that time you dont like fun,0
Yup having my lunch buffet now.. U eat already?,0
Huh so late... Fr dinner?,0
Hey so this sat are we going for the intro pilates only? Or the kickboxing too? ,0
Morning only i can ok.,0
Yes i think so. I am in office but my lap is in room i think thats on for the last few days. I didnt shut that down,0
Pick you up bout 7.30ish? What time are  and that going?,0
From here after The performance award is calculated every two month.not for current one month period..,0
Was actually sleeping and still might when u call back. So a text is gr8. You rock sis. Will send u a text wen i wake.,0
"You are always putting your business out there. You put pictures of your ass on facebook. You are one of the most open people i've ever met. Why would i think a picture of your room would hurt you, make you feel violated.",0
"Good evening Sir, Al Salam Wahleykkum.sharing a happy news.By the grace of God, i got an offer from Tayseer,TISSCO and i joined.Hope you are fine.Inshah Allah,meet you sometime.Rakhesh,visitor from India.",0
Hmmm...k...but i want to change the field quickly da:-)i wanna get system administrator or network administrator..,0
Dear how is chechi. Did you talk to her,0
The hair cream has not been shipped.,0
None of that's happening til you get here though,0
"Yep, the great loxahatchee xmas tree burning of  &lt;#&gt;  starts in an hour",0
"Haha get used to driving to usf man, I know a lot of stoners",0
All was well until slightly disastrous class this pm with my fav darlings! Hope day off ok. Coffee wld be good as can't stay late tomorrow. Same time + place as always?,0
Hello! Good week? Fancy a drink or something later?,0
Headin towards busetop,0
Message:some text missing* Sender:Name Missing* *Number Missing *Sent:Date missing *Missing U a lot thats y everything is missing sent via fullonsms.com,0
Come by our room at some point so we can iron out the plan for this weekend,0
Cos i want it to be your thing,0
"Okies... I'll go yan jiu too... We can skip ard oso, go cine den go mrt one, blah blah blah... ",0
Bring home some Wendy =D,0
Whatsup there. Dont u want to sleep,0
Alright i have a new goal now,0
"Alright, I'll head out in a few minutes, text me where to meet you",0
Yes:)from last week itself i'm taking live call.,0
Siva is in hostel aha:-.,0
Send this to ur friends and receive something about ur voice..... How is my speaking expression? 1.childish 2.naughty 3.Sentiment 4.rowdy 5.ful of attitude 6.romantic 7.shy 8.Attractive 9.funny  &lt;#&gt; .irritating  &lt;#&gt; .lovable. reply me..,0
Ok. She'll be ok. I guess,0
aathi..where are you dear..,0
Any pain on urination any thing else?,0
7 at esplanade.. Do Ì_ mind giving me a lift cos i got no car today..,0
I wnt to buy a BMW car urgently..its vry urgent.but hv a shortage of  &lt;#&gt; Lacs.there is no source to arng dis amt. &lt;#&gt; lacs..thats my prob,0
At home watching tv lor.,0
Does she usually take fifteen fucking minutes to respond to a yes or no question,0
Booked ticket for pongal?,0
You available now? I'm like right around hillsborough &amp;  &lt;#&gt; th,0
The message sent is askin for  &lt;#&gt; dollars. Shoul i pay  &lt;#&gt;  or  &lt;#&gt; ?,0
"Ask g or iouri, I've told the story like ten times already",0
How long does applebees fucking take,0
"Hi hope u get this txt~journey hasnt been gd,now about 50 mins late I think.",0
But i have to. I like to have love and arrange.,0
Yes..he is really great..bhaji told kallis best cricketer after sachin in world:).very tough to get out.,0
You were supposed to wake ME up &gt;:(,0
Oic... I saw him too but i tot he din c me... I found a group liao...,0
\HEY HEY WERETHE MONKEESPEOPLE SAY WE MONKEYAROUND! HOWDY GORGEOUS,0
"Sorry, my battery died, I can come by but I'm only getting a gram for now, where's your place?",0
"Well done, blimey, exercise, yeah, i kinda remember wot that is, hmm. ",0
I wont get concentration dear you know you are my mind and everything :-),0
LOL ... Have you made plans for new years?,0
10 min later k...,0
hanks lotsly!,0
Thanks for this hope you had a good day today,0
K:)k:)what are detail you want to transfer?acc no enough?,0
Ok i will tell her to stay out. Yeah its been tough but we are optimistic things will improve this month.,0
Si si. I think ill go make those oreo truffles.,0
"LOOK AT AMY URE A BEAUTIFUL, INTELLIGENT WOMAN AND I LIKE U A LOT. I KNOW U DONåÕT LIKE ME LIKE THAT SO DONåÕT WORRY.",0
I hope you that's the result of being consistently intelligent and kind. Start asking him about practicum links and keep your ears open and all the best. ttyl,0
"1.20 that call cost. Which i guess isnt bad. Miss ya, need ya, want ya, love ya",0
Going thru a very different feeling.wavering decisions and coping up with the same is the same individual.time will heal everything i believe.,0
Where did u go? My phone is gonna die you have to stay in here,0
Great. Never been better. Each day gives even more reasons to thank God,0
"Sorry, I'll call later ok bye",0
Ok i am on the way to railway,0
great princess! I love giving and receiving oral. Doggy style is my fave position. How about you? I enjoy making love  &lt;#&gt;  times per night :),0
